,Opponent,Route,Pokémon,Level,Attack 1,Attack 2,Attack 3,Attack 4,IVS,EVS,Nature
705,Swimmer Barry,,Cloyster,31.0,Withdraw,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
706,Swimmer Darrin,Route 20,Horsea,28.0,Bubble,SmokeScreen,Leer,Water Gun,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
707,Swimmer Darrin,,Horsea,28.0,Bubble,SmokeScreen,Leer,Water Gun,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
708,Swimmer Darrin,,Horsea,28.0,Bubble,SmokeScreen,Leer,Water Gun,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
709,Swimmer Darrin,,Seadra,28.0,Bubble,SmokeScreen,Leer,Water Gun,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
710,Swimmer Shirley,Route 20,Seadra,30.0,Smoke Screen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
711,Swimmer Shirley,,Horsea,30.0,Smoke Screen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
712,Swimmer Shirley,,Seadra,30.0,Smoke Screen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
713,Swimmer Tiffany,Route 20,Seaking,35.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
714,Picknicker Irene,Route 20,Tentacool,30.0,Constrict,Acid,BubbleBeam,Wrap,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
715,Picknicker Irene,,Horsea,30.0,SmokeScreen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
716,Picknicker Irene,,Seel,30.0,Growl,Icy Wind,Aurora Beam,Rest,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
717,Bird Keeper Roger,Route 20,Fearow,30.0,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
718,Bird Keeper Roger,,Fearow,30.0,Growl,Leer,Fury Attack,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
719,Bird Keeper Roger,,Pidgeotto,30.0,Gust,Quick Attack,Whirlwind,Wing Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
720,Swimmer Nora,Route 20,Shellder,30.0,Icicle Spear,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
721,Swimmer Nora,,Shellder,30.0,Icicle Spear,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
722,Swimmer Nora,,Cloyster,30.0,Withdraw,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
723,Swimmer Dean,Route 20,Staryu,35.0,Camouflage,Swift,BubbleBeam,Minimize,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
724,Picknicker Missy,Route 20,Goldeen,31.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
725,Picknicker Missy,,Seaking,31.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
726,Swimmer Melissa,Route 20,Poliwag,31.0,Water Gun,DoubleSlap,Rain Dance,Body Slam,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
727,Swimmer Melissa,,Seaking,31.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
728,Youngster Johnson,Cinnabar Island 1F,Ekans,33.0,Bite,Glare,Screech,Acid,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
729,Youngster Johnson,,Ekans,33.0,Bite,Glare,Screech,Acid,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
730,Youngster Johnson,,Raticate,34.0,Quick Attack,Hyper Fang,Scary Face,Pursuit,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
731,Burglar Arnie,Cinnabar Island 2F,Charmander,34.0,Metal Claw,SmokeScreen,Scary Face,Flamethrower,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
732,Burglar Arnie,,Charmeleon,34.0,Metal Claw,SmokeScreen,Scary Face,Flamethrower,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
733,Burglar Simon,Cinnabar Island 3F,Ninetales,38.0,Ember,Quick Attack,Confuse Ray,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
734,Scientist Braydon,Cinnabar Island 3F,Magnemite,33.0,SonicBoom,Thunder Wave ,Spark,Lock-On,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
735,Scientist Braydon,,Magneton,33.0,Supersonic,SonicBoom,Thunder Wave,Spark,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
736,Scientist Braydon,,Voltorb,33.0,SonicBoom,Spark,Selfdestruct,Rollout,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
737,Scientist Ted,Cinnabar Island 1F,Electrode,29.0,Screech,SonicBoom,Spark,Selfdestruct,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
738,Scientist Ted,,Weezing,29.0,Smog,Selfdestruct,Sludge,SmokeScreen,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
739,Burglar Lewis,Cinnabar Island B1F,Growlithe,34.0,Leer,Odor Sleuth,Take Down,Flame Wheel,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
740,Burglar Lewis,,Ponyta,34.0,Ember,Stomp,Fire Spin ,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
741,Scientist Ivan,Cinnabar Island B1F,Magnemite,34.0,SonicBoom,Thunder Wave ,Spark,Lock-On,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
742,Scientist Ivan,,Electrode,34.0,SonicBoom,Spark,Selfdestruct,Rollout,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
743,Lass Crissy,Route 4,Paras,31.0,Poison Powder,Leech Life,Spore,Slash,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
744,Lass Crissy,,Paras,31.0,Poison Powder,Leech Life,Spore,Slash,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
745,Lass Crissy,,Paras,31.0,Stun Spore,Poison Powder,Leech Life,Spore,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
746,Burglar Quinn,Cinnabar Island,Growlithe,36.0,Leer,Odor Sleuth,Take Down,Flame Wheel,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
747,Burglar Quinn,,Vulpix,36.0,Confuse Ray,Imprison,Flamethrower,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
748,Burglar Quinn,,Ninetales,36.0,Ember,Quick Attack,Confuse Ray,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
749,Super Nerd Erik,Cinnabar Island,Vulpix,36.0,Confuse Ray,Imprison,Flamethrower,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
750,Super Nerd Erik,,Vulpix,36.0,Confuse Ray,Imprison,Flamethrower,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
751,Super Nerd Erik,,Ninetales,36.0,Ember,Quick Attack,Confuse Ray,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
752,Super Nerd Avery,Cinnabar Island,Ponyta,34.0,Ember,Stomp,Fire Spin ,Take Down,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
753,Super Nerd Avery,,Charmander,34.0,Metal Claw,SmokeScreen,Scary Face,Flamethrower,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
754,Super Nerd Avery,,Vulpix,34.0,Confuse Ray,Imprison,Flamethrower,Safeguard,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
755,Super Nerd Avery,,Growlithe,34.0,Leer,Odor Sleuth,Take Down,Flame Wheel,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
756,Burglar Ramon,Cinnabar Island,Ponyta,41.0,Stomp,Fire Spin,Take Down,Agility,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
757,Super Nerd Derek,Cinnabar Island,Rapidash,41.0,Fire Spin,Take Down,Agility,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
758,Burglar Dusty,Cinnabar Island,Vulpix,37.0,Imprison,Flamethrower,Safeguard,Grudge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
759,Burglar Dusty,,Growlithe,37.0,Odor Sleuth,Take Down,Flame Wheel,Helping Hand,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
760,Super Nerd Zac,Cinnabar Island,Growlithe,37.0,Odor Sleuth,Take Down,Flame Wheel,Helping Hand,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
761,Super Nerd Zac,,Vulpix,37.0,Imprison,Flamethrower,Safeguard,Grudge,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
762,Leader Blaine,Cinnabar Island,Growlithe,42.0,Bite,Roar,Take Down,Fire Blast,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
763,Leader Blaine,,Ponyta,40.0,Stomp,Bounce,Fire Spin ,Fire Blast,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
764,Leader Blaine,,Rapidash,42.0,Stomp,Bounce,Fire Spin ,Fire Blast,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
765,Leader Blaine,,Arcanine,47.0,Bite,Roar,Take Down,Fire Blast,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
766,Fisherman Wade,Route 21,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
767,Fisherman Wade,,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
768,Fisherman Wade,,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
769,Fisherman Wade,,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
770,Fisherman Wade,,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
771,Fisherman Wade,,Magikarp,27.0,Splash,Tackle,,,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
772,Fisherman Ronald,Route 21,Seaking,28.0,Water Sport,Supersonic,Horn Attack,Flail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
773,Fisherman Ronald,,Goldeen,28.0,Water Sport,Supersonic,Horn Attack,Flail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
774,Fisherman Ronald,,Seaking,28.0,Water Sport,Supersonic,Horn Attack,Flail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
775,Fisherman Ronald,,Seaking,28.0,Water Sport,Supersonic,Horn Attack,Flail,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
776,Sis and Bro Lil & Ian,Route 21,Seadra,33.0,SmokeScreen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
777,Sis and Bro Lil & Ian,,Starmie,33.0,Rapid Spin,Recover,Swift,Confuse Ray,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
778,Swimmer Spencer,Route 21,Seadra,33.0,SmokeScreen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
779,Swimmer Spencer,,Tentacruel,33.0,Constrict,Acid,BubbleBeam,Wrap,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
780,Fisherman Claude,Route 21,Shellder,31.0,Icicle Spear,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
781,Fisherman Claude,,Cloyster,31.0,Withdraw,Supersonic,Aurora Beam,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
782,Fisherman Nolan,Route 21,Seaking,33.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
783,Fisherman Nolan,,Goldeen,33.0,Supersonic,Horn Attack,Flail,Fury Attack,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
784,Swimmer Jack,Route 21,Starmie,37.0,Rapid Spin,Recover,Swift,Confuse Ray,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
785,Swimmer Roland,Route 21,Poliwhirl,32.0,Hypnosis,Water Gun,DoubleSlap,Rain Dance,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
786,Swimmer Roland,,Tentacool,32.0,Constrict,Acid ,BubbleBeam,Wrap,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
787,Swimmer Roland,,Seadra,32.0,SmokeScreen,Leer,Water Gun,Twister,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
788,Swimmer Jerome,Route 21,Staryu,33.0,Camouflage,Swift,BubbleBeam,Minimize,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
789,Swimmer Jerome,,Wartortle,33.0,Water Gun,Bite,Rapid Spin,Protect,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
790,Swimmer Amara,Treasure Beach,Seel,36.0,Growl,Icy Wind,Aurora Beam,Rest,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
791,Swimmer Amara,,Seel,36.0,Growl,Icy Wind,Aurora Beam,Rest,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
792,Swimmer Amara,,Dewgong,36.0,Icy Wind,Aurora Beam,Rest,Sheer Cold,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
793,Swimmer Abigail,Kindle Road,Psyduck,35.0,Disable,Confusion,Screech,Psych Up,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
794,Swimmer Abigail,,Psyduck,36.0,Disable,Confusion,Screech,Psych Up,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
795,Swimmer Abigail,,Golduck,37.0,Disable,Confusion,Screech,Psych Up,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
796,Picknicker Claire,Kindle Road,Meowth,35.0,Bite,Pay Day,Faint Attack,Screech,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
797,Picknicker Claire,,Meowth,35.0,Bite,Pay Day,Faint Attack,Screech,"{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}","{'hp': 0, 'atk': 0, 'def': 0, 'spa': 0, 'spd': 0, 'spe': 0}",Hardy
